link,question,comment_data
https://www.quora.com/Why-are-healthcare-costs-so-high,Why are healthcare costs so high,There is a long list of reasons but here's a start. 1. Americans won't permit or accept healthcare rationing. America spends much more for care in the last 6 months of life than any other country. By a lot. Walk through any ICU and you'll routinely see some people in vegetative conditions with virtually no chance of getting better. Yet they are receiving a full court press with anything and everything that can be done from the standpoint of medical technology. Some of the push for this care comes from families who are adamant against witholding or withdrawing care. But doctors are also guilty of                         Uwe Reinhardt’s important 2003 article in Health Affairs “It’s the Prices; Stupid; ” concluded that the difference in healthcare costs between the US and other countries is simply because the prices are higher for healthcare goods and services in the United States. If that explanation sounds a bit weird and unsatisfying; he does go into the long explanation where he names the culprits. As an academic health economist; however; the long answers Reinhardt pens aren’t that much more revealing to the average reader looking for easy-to-talk-about answers. But I’m going to give you something that you                      
https://www.quora.com/What-is-it-like-to-have-a-medical-bill-of-100-000-or-more-What-happens-if-you-cant-pay-them-off,What is it like to have a medical bill of 100 000 or more What happens if you cant pay them off,"I’d suggest doing a couple of things. Ask for a break down of the bill (what things cost)! You might find they charged you $10 for a ten cent band aid; etc. They often do things like this to re-coop the cost of people who didn’t pay their bills. I would then suggest negotiating with them. Tell them look; I only make $30k a year (or whatever) so there is absolutely no way I can afford $100k. You might offer $2k as payment in full. I’d suggest having them write a letter to you stating that if you send them a check for whatever agreed amount that they will accept that as payment in full. You then   I've had three surgeries on my ankle over the past five years. All of them out patient or same day; but done in hospitals. I'm one of the fortunate ones. I never had to pay a penny out of pocket. I know what you're thinking ""Oh sure; miss nurse; of course you would get the creme de la creme of hospital care and never have to pay for it since you're in healthcare."" Au contraire mon amigo; not so. If I        "
https://www.quora.com/What-are-the-most-expensive-medical-conditions,What are the most expensive medical conditions,This question does not have a straightforward answer. Cost depends highly on location for starters. In certain locations and regions in the world; some patients are lucky enough not have to worry at all about the cost of their healthcare. I currently live in the U.S. where healthcare is among the highest in the world. The answer to this question can vary vastly across the spectrum. Lets go through a few fees (these can vary greatly but this is a rough estimate during my time with patients in the ER). Starting off first is how you get to the hospital. An ambulance depends on distance traveled;  One of the benefits of coming from a country with universal healthcare is that I rarely have to think about the cost of medical treatment; either when a recipient; or as a healthcare worker. I never have to worry that I won't be able to afford treatment should I fall ill; nor that I would have to turn patients away. However I do have an interest in this; sparked from the British National Formulary (the guide to all medicines licensed in the UK; plus some others); which also publishes the cost the NHS pays for medicines: https://www.evidence.nhs.uk/formulary/bnf/current Based on this and general        
https://www.quora.com/Is-paying-out-of-pocket-for-medical-bills-instead-of-using-health-insurance-much-better-I-heard-medical-bills-are-more-expensive-with-health-insurance-because-insurance-will-pay-its-share,Is paying out of pocket for medical bills instead of using health insurance much better I heard medical bills are more expensive with health insurance because insurance will pay its share,As a general rule; if you have insurance; paying the copay is cheaper than paying the cash price as if you didn’t have insurance. That is true for most things. However; one area where that rule doesn’t usually hold is prescription drugs. That is a longer discussion. Insurance coverage for drugs works a tad differently than for medical services. Sometimes; the cash price for a prescription can be lower than the quoted co-pay. However; it is the case that most healthy people in the U.S. spend more on their medical insurance; deductibles; and copays than if they simply paid for their medical servi       Since most/all insurances decide how much a certain procedure; office visit; treatment; etc. should cost and may also have negotiated rates of reimbursement with major providers/hospitals; many medical providers/hospitals will accept that amount as payment in full. If a person has a deductible or share-of-cost type of insurance; then a provider/hospital may separately bill him/her for the additional amount; but still it’s more than likely the total paid will add up to less than a person without insurance will be charged. The amount billed but never paid is a useful tool for medical providers/h   
https://www.quora.com/What-makes-the-US-healthcare-system-so-expensive,What makes the US healthcare system so expensive,A small example here. I call it the “1 Tylenol costs $37 dollars in the hospital” syndrome. I have sleep apnea. I am due a new machine every 5 years; a new mask and headgear every 6 months; a new plastic seal for the mask every month and so forth. Mind you nothing is wrong with all of these. My mask looks just as good now as it did over 6 months ago and my machine is about 7 years old. I have Blue Chip for Medicare. So every 6 weeks or so; somebody calls and asks me if I need anything and I say no; everything works. They say I am due a new mask; which I should have (My mask is over $200; then t     Unfettered greed.
https://www.quora.com/Why-is-health-care-so-expensive,Why is health care so expensive,There are many; many reasons but the number one reason why U.S. healthcare is the most expensive in the world is because of the Industry Structure. The U.S. has chosen to insert a whole industry into the value chain of health care. That industry does not provide any value to consumers; doctors; health care institutions or society. It does not improve overall care or health outcomes but it does cost an immense amount of money. That industry is the Health Care Insurance industry. It is impossible to insert an unnecessary; for-profit business into a value chain that doesn’t; in and of itself offer         Insurance companies and providers have some kind of scam going. Assume I am of middle class wealth. Ultra wealthy don’t have problems; and poverty level can not afford much and perhaps could not pay in the following examples: I had a drug plan that was 80/20 meaning the insurance company pays 80% and I pay the remaining 20%. I went to pick up one prescription and was told the cost was $100 [I’m using a round number to make the math easy]. I asked if they had run that through my insurance and ooops they forgot. So they run it through the insurance company and tell me that will be $2.00. If my pl     
https://www.quora.com/How-do-you-pay-huge-medical-bills,How do you pay huge medical bills,My major use of health coverage year for me was 2010. I met my deductible and co-insurance stop loss before July. My out of pocket bill from the hospital was $2500 (coverage paid about $45K) I called the hospital to get on a payment plan since I was on short term disability and getting 66–2/3% of my pay while off. She jumped right into full payment discounted nicely. I was able to get money from my mothers estate to cover $2000 of my discounted cost. She would have allowed me to make 6 payments over 6 months to pay it; but this worked out well at the time. My father-in-law had many medical bil A little bit at a time. You have to cut out nonessentials; like eating out. Any extra money goes towards paying off debt; bonuses; pay raises; tax refunds; etc... During the early days of the pandemic; my job started paying us an incentive. We called it the “Thanks for risking your life” bonus. All that money went to paying down credit cards. By the time it ended; between that and my other efforts; I’d completely paid off three credit cards and most of a third. I had owed around $11;000 US. on credit cards. My husband owed more; but we started with mine since the overall balance was lower. I st      
https://www.quora.com/What-should-I-do-I-can-t-afford-my-previous-expenses-for-hospital-bills-but-I-just-got-Medicaid,What should I do I can t afford my previous expenses for hospital bills but I just got Medicaid,Submit any bills that occurred in the 3 months prior to when your Medicaid became active. They will cover them. They should have told you that when you applied. Anything older than that is still your responsibility. Talk to a social worker at the hospital. Many have foundations that will help pay the bills of the uninsured or under insured. Some will allow a long term payment plan with small monthly payments. If they are astronomical; you may have to declare bankruptcy; but get advice from a bankruptcy attorney before you do so; as there are long-term repercussions.Don't pay them. If you're so poor as to have qualified for Medicaid; I can't imagine you're trying to protect a stellar credit score. Let the debt sit and do nothing. There's nothing much they can do to you if you have no assets or income other than ding your credit. And medical debt is explainable; understandable and not held against you. Throw the statements away. Block any collection agencies. Literally don't give the old bills another thought. Very little if anything will happen to you. Carry on.
https://www.quora.com/Can-you-list-without-supporting-argument-the-top-10-reasons-that-medical-costs-are-so-high,Can you list without supporting argument the top 10 reasons that medical costs are so high,I’ll assume we are talking about health care costs in the U.S. Here are my top reasons why health care costs are so high — and please note we predominantly have a pricing problem in the U.S.; and not a service utilization issue — with a couple of notable exceptions. Factors that Directly Impede Competition among Health Care Providers      One word: greed. The greed of the US insurers. The greed of the US medical profession. And the greed of US politicians who delight in receiving “donations” from the former. Why the American people put up with this is beyond comprehension.
https://www.quora.com/Why-should-I-buy-a-health-insurance-that-has-high-deductibles-and-pay-a-high-premium,Why should I buy a health insurance that has high deductibles and pay a high premium,As someone that owns a small business; it is just about the only insurance you can afford to buy. The cost of insurance for my wife; my son; and it cost about $24;000 a year. That is with $7;000 deducible each. We don’t have any chronic health conditions and there are a lot of exclusions in the coverage for different testing s and all. At least; if any of us had some traumatic health episode; in theory the insurance could keep us out of bankruptcy. I would rather pay that in taxes and have single-payer healthcare like modern societies. I don’t understand why pushing the cost of healthcare on emp   Good question. My deductible is $4000. We pay over $400 a month for it. There’s also co-pays required even after we meet the $4000 deductible. I MISS CANADA! And to all Canadians out there; never take your amazing healthcare system for granted. I know if I ever move back home; I will always remember how terrible things are here (from a healthcare perspective).
https://www.quora.com/If-so-many-people-incur-extra-ordinary-medical-expenses-at-the-end-of-their-life-how-can-the-healthcare-system-continue-to-pay-these-costs-with-a-reasonable-healthcare-premium,If so many people incur extra ordinary medical expenses at the end of their life how can the healthcare system continue to pay these costs with a reasonable healthcare premium,Because the end of life bills are paid for; usually by the dead person's inheritor who inherits their debts and valuables; often including a life insurance policy payout. On average an estimated 30% of life insurance payouts in the US goes to paying off medical bills incured in the person's last year of life. Also; end of life medical expenses do tend to be high; but not insanely so. In the US about 13% of medical spending is in the last year of life; and in the UK it's about 11% this is certainly higher than an average year; since life expectancy is 78–81 in those countries.The point of insurance (and actuary tables) is to amortize the total expected cost of people and turn it into a regular payment so that when the costs do occur; you have properly paid for it over time. Let me give you an example. Let’s say that every person has a 99% chance of costing you $1000 and 1% chance of $10 000 over their life times. If you have 100 people; then over their life times you expect that the total cost would be about $109 000. Then let’s say a life time is 100 years. Then if everyone pays $1090 per year (or $10.90 per year per person) then everything is paid for. Of course; th        
https://www.quora.com/If-health-insurance-has-a-max-out-of-pocket-per-year-then-how-do-people-still-get-charged-hundreds-of-thousands-of-dollars,If health insurance has a max out of pocket per year then how do people still get charged hundreds of thousands of dollars,Here’s an example. A few years ago my son had an accident in metal shop class (in High School). His finger had accidentally made contact with a grinder. The grinder essentially took off the entire top of his finger; all the way to the bone (including all of the fingernail). This was around 2pm. School called me. I picked him up and took him to the hospital. It took an hour or so for the ER to admit him. They finally admitted him; and the ER doctor classified it as a “partial amputation”. He said there were 2 options. Option 1 - go ahead an amputate part of his finger. Option 2 - do surgery to tr         Well here you go. I am diabetic; I also have arthritis pretty much everywhere. While I can no longer be denied insurance for diabetes they can charge more they also charge more based on age.. So the least expensive plan for my husband and myself can get is between $400-$600 a month with anywhere between $2000 to $5000 or more for a deductible. Until that deductible is met my very expensive prescriptions are not covered; my quartly; every 3 months; doctor appointments at $300 or more a visit and my labs on the exact same schedule that average between $200 and $300 minimum are not covered by ins 
https://www.quora.com/In-America-why-do-we-have-higher-taxes-but-still-pay-for-healthcare-out-of-pocket-while-other-countries-have-free-healthcare,In America why do we have higher taxes but still pay for healthcare out of pocket while other countries have free healthcare,Most Americans are under the impression that the employer-based insurance system we had previously was adequate. We hear a lot about how great American healthcare is in America. We get to choose our own doctors; wait-times for appointments are low; and expensive procedures are more readily available than in nationalized systems. According to my own research; that seems absolutely true for wealthy A           Yes. Because I am a “bleeding heart” liberal? No. Because I am afraid that healthcare costs scare people into having fewer children? No. Because I am sick? No. Because members of my family died due to lack of healthcare or insurance? No. Because I am a hard-headed capitalist who likes to optimize. Just think:       
https://www.quora.com/Why-is-healthcare-in-the-US-so-expensive-even-with-insurance,Why is healthcare in the US so expensive even with insurance,Price and outcomes. The US has incredibly expensive health care. I mean incredibly expensive. Health care is one of the biggest for-profit industries in the country. A long time ago; some enterprising capitalists figured out that if you sell a product that people have to have or they will literally die; if you conceal the price of the product; and if you design the product in such a way that people can’t comparison shop; you can charge any price you want. As a result; well… A few weeks ago; I slipped with a razor knife and cut myself at the base of my thumb. I needed four stitches. The stitches we                      I am hungry. Let’s go shopping. Let’s buy chicken. (I am sort of vegetarian; but let’s keep it simple.) At local store X; chicken is $1.50 per lb. Next door; at local store Y; it is 1.58 per lb. About a mile away; local store Z is selling it for $1.48 per lb. All things being equal; that is to say; chicken is chicken; I suspect most of us would go to store Z. Why don’t we try something different. Not everyone eats chicken…at least not daily or even once a week. I have a lot of money and I am going to do something interesting. Why not sell food insurance. Tell you what; for a family of 4; I will                                         
https://www.quora.com/Why-are-health-insurance-premiums-so-expensive-Their-monthly-costs-are-more-than-if-I-went-to-the-Doctor,Why are health insurance premiums so expensive Their monthly costs are more than if I went to the Doctor,Health insurance premiums can be expensive for several reasons; including:  Imagine what breaking both of your legs in a car wreck will cost. Even with financial help from the Hospital; the Orthopedics' just writing off the last part of bill. I made payments for years. And these days they are a lot more ruthless with regards to Medical bills. If I did that now; I would probably lose my home. My wages garnished. I think of it as corporate slavery; especially with the new provisions of the ACA.
https://www.quora.com/Do-you-have-to-pay-for-your-medical-bills-if-you-are-on-Medicare-or-Medicaid-in-the-United-States,Do you have to pay for your medical bills if you are on Medicare or Medicaid in the United States,I am only acquainted with Medicare… yes you must pay some combination of premiums and a portion of the bills. In my case; I pay a premium for Medicare and a premium for a supplemental insurance. My supplemental covers the portion that Medicare does not pay so I have no additional medical bills.Yes; but if you have a Medicare Supplement Plan G (the most comprehensive you can get if you became eligible for Medicare in 2020 or later) all you have to pay is the first $240 (in 2024) of Part B charges for the year and for your Part D outpatient medicine copays. Fortunately; I only have one pricy drug but it is less than $100 for 180 capsules.
https://www.quora.com/Whats-the-point-of-health-insurance-with-a-high-deductible,Whats the point of health insurance with a high deductible,As someone that owns a small business; it is just about the only insurance you can afford to buy. The cost of insurance for my wife; my son; and it cost about $24;000 a year. That is with $7;000 deducible each. We don’t have any chronic health conditions and there are a lot of exclusions in the coverage for different testing s and all. At least; if any of us had some traumatic health episode; in theory the insurance could keep us out of bankruptcy. I would rather pay that in taxes and have single-payer healthcare like modern societies. I don’t understand why pushing the cost of healthcare on emp   Good question. My deductible is $4000. We pay over $400 a month for it. There’s also co-pays required even after we meet the $4000 deductible. I MISS CANADA! And to all Canadians out there; never take your amazing healthcare system for granted. I know if I ever move back home; I will always remember how terrible things are here (from a healthcare perspective).
https://www.quora.com/What-causes-high-medical-insurance,What causes high medical insurance,I recently bought a health insurance for my parents. Initially I was very confused because of a plethora of options but then one day I found out about Star Insured. Their customer support team listened to me and my situation and then gave me a couple of options to chose from. They also helped me in getting all the documents required and got me the insurance. I am very pleased by their service. I recommend their services to everyone. You can visit their website; http://www.starinsured.com/
https://www.quora.com/What-are-high-deductible-health-plans-Are-they-worth-the-money-you-save-on-premiums,What are high deductible health plans Are they worth the money you save on premiums,As the name implies; they are health plans that require you to pay a relatively large amount out-of-pocket before the insurance pays anything. Are they worth it? If you are “normal” or “average”; and paying your own insurance premiums; yes; particularly if you take the money you save in premiums and invest it in an HSA. Sit down and run the numbers. For the same policy with the same network and benefits; but comparing a HD plan with a more standard plan list these figures for each choice. 1) the premiums—the amount you know you have to pay every month 2) what you will have to pay out-of-pocket An easy way to check is to go to Welcome to Medicare and check out the Supplemental plans. The website provides the costs of each type of plan. In my specific case; my husband is on High Deductible Plan F. Plan F is the most costly of the supplemental plans. When I enrolled him in his plan in 2017; his High Deductible Plan F cost $42/month. Now in 2023; his HDF costs $50 a month. Contrast that with my Plan G. I have a deductible of $266 (in 2023) compared to his $2700 high deductible. My plan costs $160 a month. If you’re thinking of health plans for non-Medicare recipients; your high deductible   
https://www.quora.com/How-much-does-an-average-healthy-person-pay-for-medical-insurance-Does-it-cover-everything-including-hospitalization-expenses-surgeries-etc,How much does an average healthy person pay for medical insurance Does it cover everything including hospitalization expenses surgeries etc,That truly depends on what country you live in. Here in the province of British Columbia (in Canada) our Basic health coverage is free; and that includes all Dr’s Visits; all medical procedures; and all hospital stays. Generally; - if a Dr. prescribes it - it’s free. My stress tests; colonoscopies (I’m 77) eye exams; etc. are all covered. Cancer treatments are 100% covered (no matter what the cost to the province). Before his death; my father needed a surgery that wasn’t being done in Canada at that time; so our health system paid for him and my sister to travel to a country where the surgery co       For my family of three m; the cost is s bit over $2;000 a month. It does not cover the first $7;000 in expenses for each of us; but once the deductible is met it kicks in to cover one-half after that. There is a cap on our exposure but I don’t recall what it is. We’ve never gotten over that $7;000 threshold. The math is that we pay about $25;000 a year and we have paid for all of our medical expensss.
https://www.quora.com/Why-do-doctors-charge-so-high,Why do doctors charge so high,Well; let me tell you about my experience as a Hong Kong citizen. An average doctor in Hong Kong charges you at least $500 (Around $65 USD) for a basic diagnosis; not including the medicine; which costs you on average $50 for some extra pills. I once went to a doctor due to headache and was charged around $600 HKD (Around 76 USD) for some paracetamol and a doctor's certificate that wasn't even worth the paper it was printed on.   In the United States; doctor salaries are actually not even 5% of the “total cost of health care.” Which is why the public and lawmakers never understand that cutting reimbursement to doctors will only discourage young people to join the profession. Unfortunately we are an easy target. Yes; like others said; it takes at least 11 years after high school and hundreds of thousands of dollars; and sacrificing your 20s to get there. Many people don't mind paying a plumber or mechanic hundreds or thousands or dollars for sometimes easy work; but doctors should work for free.
https://www.quora.com/As-a-doctor-have-you-ever-paid-for-a-patient-s-medical-expenses,As a doctor have you ever paid for a patient s medical expenses,Many times. There have been a number of times when I have found myself taking care of a patient that could not afford the medicine they needed to get better. As they were leaving the department I would press a twenty dollar bill into their hand and direct them to Wal Mart for their $4 prescriptions. Most all of the ER doctors I know have done the same thing at one time or another. Sometime I misse   For legal reasons I’m going to have to go anonymous on this one. For some years I worked in a Private Hospital as a way to make a bit more money (salaries in Portugal aren’t great). During those years I never payed for any patients medical expenses; but I referred a lot of patients to the nearest public hospital. Once the first attending doctor admitted a many with shortness of breath; blood in his sputum and a CAT scan that he had already done paying it in full from his pocket. He was unemployed; had two children (an 18 boy and a 14 yo girl). Her wife worked for a cleaning company that provided      
https://www.quora.com/Why-do-we-need-to-pay-for-hospital-bills,Why do we need to pay for hospital bills,My 19-year-old daughter fell off her bicycle and hit her head. We took her to the local emergency clinic because she was disoriented and having difficulty telling us what happened. She was there for about 2 hours and they did a CT scan. They concluded that there was no serious injury and we were able to take her home with no further treatment required; aside from OTC pain medication. We received a bill for $29;000; which is what we owe after our insurance paid for whatever it paid for. At the time of service we were never given an estimate; we were never at any point given an itemized list of       in 2010; my 12 year old threatened suicide while in a session with his therapist. He was defiant and refused to take it back. The doctor told us his hands were tied and we were to admit him to a lock down facility for adolescents. On the way to the hospital; I kept thinking he would snap out of it and recant what he said; but he did not. We signed some papers and left our 12 year old son there - and left crying. The next day I went to visit and while I was sitting with my son; a man dressed in white asks me to sign all kinds of forms that basically say “You hereby agree to accept responsibility f       
https://www.quora.com/How-can-I-reduce-my-medical-bills,How can I reduce my medical bills,Use Online Medical Consultation. There are many websites now where you can engage directly with a doctor or other Healthcare Professional in a one on one manner. This can be done via Skype although in my experience Skype is less satisfactory than email exchange. The thing about Skype; just as in face to face consultation; is that neither party is given the time and space to consider their questions and answers. The great thing about email exchange is that everyone has the time to consider their questions and answers. In many ways this can be more effective than face to face consultation. Onlin Sometimes billings are duplicated and or charges are for services not delivered; such as OBGYN charges for a man. Or a friend of mine spent a year fighting a $80;000 bill that had been paid for by insurance. Yes; it took a year for the billing office to agree that they had been paid. I personally have tried to negotiate my unreasonable hospital bill; they lost a class action suit for illegal billing practices. It took over 6 months to get them to talk to me; some one was always on vacation or that they would call me back; never happened. Medical billing is often incorrect; get a detailed billing         
https://www.quora.com/Why-would-anyone-pay-medical-bills-What-are-they-going-to-do-undo-the-treatment,Why would anyone pay medical bills What are they going to do undo the treatment,Perhaps they won’t undo the treatment; but best of luck getting additional help from them if you ever have a real need in the future. Plus; it’s the right thing to do.undo the treatment…..no; just not give you an appointment the next time you called……and yes word does get around….such as passing notes during meetings with no mention of the reason ever appearing on the chart. YOU get a letter saying “We are consolidating our office (which legally means nothing; no mention of what consolidating means) and you will need to find a new physician. We can only treat you for emergencies; not routine problems (such as an annual pap smear) for the next 30 days. Please let us know where to send your records. OR the patient is dumb enough to tell the new doctor she/he 
https://www.quora.com/How-much-does-the-average-American-pay-for-health-insurance-premiums-including-deductibles,How much does the average American pay for health insurance premiums including deductibles,I just helped my mother purchase medical insurance. She is 61; has a household income that excludes her from any government subsidies and is too young to qualify for Medicare. Her plan will cost her $1086/month. She will not have copays other than for prescriptions; but will have a $5500 annual deductible. So; assuming she has medical costs that exceed $5500; she will pay out of pocket a minimum of $18;582.00 for her medical care next year. My mother has cancer; her medical costs will exceed this figure easily for each of the next few years. Plus the cost of prescriptions and the unpaid time off     Wow. All over the map. So many choices. So many compromises. Analogy: How much does a car cost? I have 3 plans in front of me that I have to choose from for next year. 2 are HMOs (these are cheaper). 1 is a PPO (more expensive but covers more hospitals and providers). 1 HMO is only $107/mo. for the employee only. If I add a child (healthy; young child) it goes up to $505/month. If I add 5 unhealthy children it goes up to $505/mo. Same same. WTF? If I add my spouse it’s $761/mo (shoot; she’s expensive! But worth it). Nice recovery. If I add the whole famdamily it’s $1111.96/mo. (Damn kids are exp      
https://www.quora.com/What-are-some-examples-of-outrageous-medical-bills-in-the-US-where-someone-did-not-have-health-insurance,What are some examples of outrageous medical bills in the US where someone did not have health insurance,Here’s a pretty good one I’ve come across in my travels.               I called the suicide hotline one time and they sent the police to my house to check on me. They arrested me; took me to the hospital and had me there for 4 hours before releasing me. They charged me $3;600 for the ordeal and I just wanted to kill myself more afterwards.
https://www.quora.com/What-are-the-financial-costs-associated-with-drug-abuse,What are the financial costs associated with drug abuse,OK well let’s start here… Long story short I am currently in recovery after substance-abuse issues for often on almost 12 years.… I had long periods of time that I was clean; and just when I thought I was doing great in life; and I could handle it or so; I thought I would use; and it would quickly turn into a downward spiral of incessantly using and drugs; becoming the main focus of my life… After I had my son seven years ago; I got entirely clean; and I was clean for almost 4 years when I met… Let’s call him the devil. Because that’s exactly what he is; and will forever be.… This man swept me      The financial costs associated with drug use can be significant and wide-ranging: • Cost of drugs: For those with substance use disorders; a large percentage of income is often spent on obtaining and using drugs. This money could otherwise be spent on living expenses; family needs; and other priorities. • Healthcare: Drug use increases health issues and accidents/injuries that require medical treatment. This includes emergency room visits; chronic disease management; and other care that strains individual budgets and public healthcare systems. • Legal problems: Arrests; fines; and incarceration f       
https://www.quora.com/What-are-the-financial-tolls-of-addiction,What are the financial tolls of addiction,Addiction and Poverty Addiction is by far most costly for the poor. If you’re at the poverty level; a pack of cigarettes per day can consume 10% of your family’s monthly income. Even worse; if you’re a heavy substance abuser; you might even be spending half or more of your monthly income on drugs. Addiction can even create poverty in future generations. Due to your drug habits; your children may receive inadequate education and struggle with budgeting and time management. They may even mimic your habits and develop addictions themselves; something no one wants for their children. Addiction is hea                      It’s awful. It’s the worst thing you could go through besides grief. Whether you love an addict or are one; there are no words to describe the unimaginable pain. Your love will never be enough for an addict to get clean. I am a drug addict. It happens slowly; you don’t want to become one; nobody does. First you start on the weekends; for some fun. Then it starts out every day; and if you’re doing opiates - you will get so fucking sick without an opiate. The thing with opiates is you HAVE to get through the brutal withdrawal to get off of them; no matter what. If you’re on maintenance; you’re e     
https://www.quora.com/What-is-the-personal-financial-cost-of-doing-drugs,What is the personal financial cost of doing drugs,Well; I'd say always having to rely on something to feel “normal” is a big financial cost. You'll always need a stream of income to pay for them; and most likely that number will grow over the years as your tolerance grows. The thing is; drugs can get you through college or provide you with more creativity but at some point they become more of a burden than a help. There are certainly many successful addicts who do not have cash flow problems. I think the real question is; is this your most happy and self-actualized existence?Some of us work our asses off; some of us steal; some of us rob; some of us sell our bodies; some sell our possessions; borrow money from friends and family and some of us sell drugs to support our habits. Collecting disability and other government benefits is another way to support our habits. Drug users are not inherently bad people; not one person I know just woke up one morning and said “I think im gonna shoot up some heroin”. I think it’s mostly the inability to cope with trauma and mental health issues. I started using opiates; Percocet to be specific; when I was 13 because I was extreme 
https://www.quora.com/How-does-drug-abuse-impact-finances-and-employment,How does drug abuse impact finances and employment,OK well let’s start here… Long story short I am currently in recovery after substance-abuse issues for often on almost 12 years.… I had long periods of time that I was clean; and just when I thought I was doing great in life; and I could handle it or so; I thought I would use; and it would quickly turn into a downward spiral of incessantly using and drugs; becoming the main focus of my life… After I had my son seven years ago; I got entirely clean; and I was clean for almost 4 years when I met… Let’s call him the devil. Because that’s exactly what he is; and will forever be.… This man swept me      Financial abuse is where someone is controlling every red cent. Even if you are given money then you are told how to spend it! That's what always got me! It could be my money and the asshole would tell me how to spend it!! Fuck all that!! One time I had to beg for feminine products during my period!! Go to hell control freaks!
https://www.quora.com/How-much-does-did-your-addiction-cost-you-per-day-week-month-and-or-year,How much does did your addiction cost you per day week month and or year,Every penny i got went to drugs. If i didn't have any money; i was doing whatever it took to get money that day for it. I never had a “bundle a day habit”. It was whatever amount i could spend that day. Or id buy some and whatever money i had leftover was for whatever i could afford the next day thinking if I didn't spend all my money at once id do less. And non-money wise; it cost me everything in life. I lost all my relationships; my jobs; my living situation; almost my life multiple times; my freedom. The list could go on and on.It has cost me everything. I put my addiction before everything. Opportunities came knocking from an early age. After my college show; watched by a senior guy from the BBC. He gave me his card at the end and said; ‘call me; you’re a natural presenter!’ What did I do? Used it to snort a line. I didn’t want to phone because I thought it would mean giving up my weekends after work with my addict boyfriend. Despite being a daily user; I did well. After 19 years in my field I was a senior Director in a multinational corporation. But I hid my using. I smoked skunk before work; I ate fistfuls of pills   
https://www.quora.com/Is-money-an-addiction-like-drugs,Is money an addiction like drugs,Greed turns innocent people into monsters. Drugs will create monsters in people as you can see that there are a lot of desperate drug addicts who will kill and end up in prison because of drugs. Money will get the best of most people; creating a craving for more money just like drugs. Anybody who is desperate to make money illegally will end up stealing and robbing liquor stores for this sort of thrill…just like drugs.All addictions are illusionary in the sense that you are wanting them to keep doing something that they were not designed to do. In the case of money we can get addicted to it when we think it will make us happy or safe. What we are wanting is the feeling of being happy or safe and we may have experienced it when we had plenty of spare money. Makes sense; as money is a tool for acquiring resources such as food; comfort; security; support; materials etc. Having resources makes us feel safe; having excess resources can stimulate feelings of being powerful and therefore happy because our demise se   
https://www.quora.com/What-is-the-cost-of-being-addicted-to-alcohol-or-drugs,What is the cost of being addicted to alcohol or drugs,Personally; my experience was different than some. I didn’t lose my job; never had a DUI; avoided prison … and although my wife threatened to leave me; thankfully she didn’t. Rock-bottom was becoming physiologically dependent on alcohol. I’d get sick if I didn’t drink. So; what was the cost?    answering this one anonymously for privacy. in short: it’s fucking horrible. but you don’t really realize that at the time—at least; i didn’t. your entire life is consumed by the desire to score more shit and keep yourself from getting “sick”. you know all those things you used to love doing? riding bikes; playing with pets; reading; going to the movies; planning for the future; going on vacation; etc? all gone. all dead. nothing matters anymore but the fix. the fix; the fix; the fix. night and day. it’s a living nightmare. there’s no other way of putting it.
https://www.quora.com/What-is-your-biggest-financial-burden-at-the-moment,What is your biggest financial burden at the moment,I’m a software engineer working since 8 years now. Till now I have zero bank balance. I’m from a poor family and completed my education with scholarships. I have landed on a job with a salary of 15k per month in 2011 in a metropolitan city just after my graduation. We had a debt of 10 lakhs at that time and my dad was earning just enough to support monthly expenses of my family. I had to clear that debt and support my brother and sister with their education. I had cleared the debt of 10 lakhs by 2015. At the same time; my sister was ready for marriage and we had no money at all. The only hope fo              I have already mentioned in one of my answers about this one. It’s a huge amount that goes out from my bank account as EMI every month; and hence a burden; but I have never had a moment of regret about it until now. It’s about the house I bought for my parents in Coimbatore. This is the answer: Saranya Ravichandran's answer to What is success according to you? [ https://www.quora.com/What-is-succe     
https://www.quora.com/What-are-the-social-and-economic-implications-of-drug-use,What are the social and economic implications of drug use,Drug use can have many social and economic implications; including: Social implications: • Family problems. Drug use can strain relationships and cause dysfunction in families. Domestic violence and child abuse are higher in families with substance abuse. • Poor school performance. Drug use can lead to lapses in attention; motivation; and cognitive ability that hurt educational achievement and attainment. • Legal issues. Drug-related crimes and incarceration rates are common social consequences of drug use. This can tear apart families and communities. • Spread of disease. The sharing of needles am            When I was using drugs; it was a compulsive behavior that caused me to continue using long after I wanted to stop. Before it became compulsive; that is to say; a total mental and physical addiction; using drugs was fun; and I wasn’t hurting anyone but myself. However; after years went by and I started using harder and harder drugs; I found it hard to keep a job. Finally; I wasn’t able to even get a job. Without a steady stream of money coming in; I had to resort to crime. What kind of crime doesn’t matter; I did a lot of various crimes. But I got that money; and I got my drugs; which at that po       
